City and Date,Date,City,Raw Number of Posts,Residual After Controlling for Time,Good Sunset,Latitude,Longitude,State Name,City Name,Date of Last Change,Missing Days (#),CO (in parts per million),NO2 (in parts per billion),SO2 (in parts per billion),Ozone (in parts per million),AQI,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
San_Francisco2015-11-16,11/16/2015,San_Francisco,128,-0.134769419,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,24,1.4,0.032,23,11/16/2015,60.9,46.2,52.9,60.9,42.1,51.3,31.8,45.6,0,0,0,,0,0,29.7,17.6,322.6,1024.3,13.4,9.9,,,,,2015-11-16T06:50:43,2015-11-16T16:57:35,0.11,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-17,11/17/2015,San_Francisco,229,0.562553075,1,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,26.7,1.3,0.023,25,11/17/2015,60.8,50.1,54.8,60.8,50.1,54.8,45.2,70.4,0,0,0,,0,0,34.4,12.9,297.8,1026.6,39.3,9.9,,,,,2015-11-17T06:51:47,2015-11-17T16:56:55,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-18,11/18/2015,San_Francisco,125,-0.1049519,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1.3,54.6,4.5,0.021,51,11/18/2015,62.8,46.9,54.9,62.8,45.8,54.8,49.1,81.1,0,0,0,,0,0,28.2,14,288.6,1023.2,40,9.8,,,,,2015-11-18T06:52:51,2015-11-18T16:56:16,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-19,11/19/2015,San_Francisco,260,0.751266793,1,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1.3,36.5,1.4,0.019,34,11/19/2015,66.9,47.5,56.4,66.9,47.5,56.4,48.5,75.9,0,0,0,,0,0,,9.1,313.4,1020.9,20.3,9.7,,,,,2015-11-19T06:53:55,2015-11-19T16:55:40,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-20,11/20/2015,San_Francisco,122,-0.191801382,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1,36.5,3,0.013,34,11/20/2015,66.6,51.2,56.8,66.6,51.2,56.8,50.3,79.8,0,0,0,,0,0,33.3,13.7,291.7,1019,26.8,9.8,,,,,2015-11-20T06:54:58,2015-11-20T16:55:05,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-21,11/21/2015,San_Francisco,348,1.224333941,1,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1.2,46.2,1.3,0.024,43,11/21/2015,69.9,47.9,58,69.9,47.9,58,47.1,69.4,0,0,0,,0,0,,9.5,28.5,1018,35.4,9.7,,,,,2015-11-21T06:56:02,2015-11-21T16:54:32,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-22,11/22/2015,San_Francisco,467,1.694562775,1,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1,46.7,2,0.024,43,11/22/2015,63.8,47,56,63.8,47,56,47.1,72.9,0,0,0,,0,0,,4.7,319.1,1015.1,63.4,9.5,,,,,2015-11-22T06:57:04,2015-11-22T16:54:02,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-23,11/23/2015,San_Francisco,171,0.141668635,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,37.9,1.4,0.028,35,11/23/2015,57.7,49.2,53.3,57.7,44.7,52.7,47.5,80.9,0,0,0,,0,0,,13,293,1013.7,64.3,8.3,,,,,2015-11-23T06:58:07,2015-11-23T16:53:33,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-24,11/24/2015,San_Francisco,102,-0.211728218,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,27.3,1.7,0.032,25,11/24/2015,56.2,49.5,53.2,56.2,46.9,53.1,44.5,72.7,0.16,100,8.33,rain,0,0,32.4,22.9,250.4,1013,73.4,9.1,,,,,2015-11-24T06:59:09,2015-11-24T16:53:06,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-25,11/25/2015,San_Francisco,124,-0.101349175,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,40.2,1.3,0.025,38,11/25/2015,53.1,42.5,47.3,53.1,38.9,46,37.5,70,0.11,100,12.5,rain,0,0,,10.6,322.7,1014.3,42.3,9.7,,,,,2015-11-25T07:00:10,2015-11-25T16:52:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-26,11/26/2015,San_Francisco,125,-0.0734658,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,31.6,3.5,0.03,29,11/26/2015,54.3,39.2,46.6,54.3,35.2,44.7,28.5,51.4,0,0,0,,0,0,26.4,13.5,18.3,1018.9,12.1,9.9,,,,,2015-11-26T07:01:11,2015-11-26T16:52:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-27,11/27/2015,San_Francisco,166,0.088670408,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,40.8,2.5,0.029,38,11/27/2015,56.8,40.5,47.9,56.8,37.1,46.2,25.1,41.7,0,0,0,,0,0,28.9,12,13.3,1020.1,13.3,9.9,,,,,2015-11-27T07:02:12,2015-11-27T16:51:58,0.52,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-28,11/28/2015,San_Francisco,209,0.373705304,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,30.1,1.1,0.029,28,11/28/2015,55.9,42.2,47.6,55.9,37.8,45.1,24,39.9,0,0,0,,0,0,24.2,12.3,71.3,1020.7,5.8,9.9,,,,,2015-11-28T07:03:12,2015-11-28T16:51:39,0.54,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-29,11/29/2015,San_Francisco,347,0.960773795,1,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,35.8,1.5,0.028,33,11/29/2015,54.6,38.2,46.2,54.6,35.2,44.4,28.1,49.6,0,0,0,,0,0,,7.6,72.5,1022.1,15.8,9.9,,,,,2015-11-29T07:04:11,2015-11-29T16:51:22,0.58,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-11-30,11/30/2015,San_Francisco,128,-0.117064074,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1.2,70.6,1.8,0.022,68,11/30/2015,51.6,38,46,51.6,38,45.2,32.9,60.4,0,0,0,,0,0,32.8,9,59.5,1022.8,70.2,9.8,,,,,2015-11-30T07:05:09,2015-11-30T16:51:08,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-01,12/1/2015,San_Francisco,142,0.041700352,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.9,46.8,1.6,0.019,43,12/1/2015,55.3,42.8,49.1,55.3,40.2,48,34.9,58.1,0,0,0,,0,0,30,10.1,95.8,1023.2,51.7,9.9,,,,,2015-12-01T07:06:07,2015-12-01T16:50:55,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-02,12/2/2015,San_Francisco,436,1.831784613,1,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.9,42,3.8,0.009,40,12/2/2015,57.2,45.2,50.8,57.2,45.2,50.8,38.8,63.7,0,0,0,,0,0,,6.2,27.3,1021.7,73.9,9.6,,,,,2015-12-02T07:07:04,2015-12-02T16:50:45,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-03,12/3/2015,San_Francisco,113,-0.14251983,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.9,39.5,1.7,0.033,37,12/3/2015,59.3,45,52.2,59.3,42.8,51.9,44.7,75.7,0.16,100,20.83,rain,0,0,39.1,21.9,174.3,1016.3,71.2,8.8,,,,,2015-12-03T07:08:00,2015-12-03T16:50:37,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-04,12/4/2015,San_Francisco,138,-0.0798321,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.9,40.9,2.6,0.018,38,12/4/2015,57.6,44.3,50.9,57.6,44.3,50.3,45.7,82.6,0,0,0,,0,0,,7.2,60.2,1023.3,31.3,9.8,,,,,2015-12-04T07:08:55,2015-12-04T16:50:31,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-05,12/5/2015,San_Francisco,53,-0.586199436,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,30.2,1.5,0.012,28,12/5/2015,53.1,42.8,48.7,53.1,40.7,48.4,43.4,82.2,0,0,0,,0,0,,6.3,49.5,1024.5,63.5,9.8,,,,,2015-12-05T07:09:49,2015-12-05T16:50:27,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-06,12/6/2015,San_Francisco,56,-0.833780337,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,31.5,0.8,0.021,29,12/6/2015,60.5,49.2,55.6,60.5,47.6,55.5,48.2,76.7,0.01,100,4.17,rain,0,0,,10,109.5,1025.1,92.4,9.4,,,,,2015-12-06T07:10:42,2015-12-06T16:50:25,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-07,12/7/2015,San_Francisco,52,-0.584017399,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.7,35.6,0.9,0.01,33,12/7/2015,58.2,53,55.9,58.2,53,55.9,53.2,90.6,0,0,0,,0,0,,6,348.4,1025.5,85.1,6.5,,,,,2015-12-07T07:11:34,2015-12-07T16:50:25,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-08,12/8/2015,San_Francisco,65,-0.432133906,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1.1,36.9,2.6,0.01,34,12/8/2015,58.7,50,55.4,58.7,48.6,55.3,52.1,88.8,0,0,0,,0,0,,5.4,0.2,1023.5,89.7,7.4,,,,,2015-12-08T07:12:24,2015-12-08T16:50:27,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-09,12/9/2015,San_Francisco,71,-0.421855066,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.9,32.6,1.8,0.029,30,12/9/2015,65.2,54,58.9,65.2,54,58.9,54,84,0,0,0,,0,0,37.4,9.7,144.1,1019.5,90.5,9,,,,,2015-12-09T07:13:14,2015-12-09T16:50:32,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-10,12/10/2015,San_Francisco,47,-0.54972106,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,15,0.8,0.035,14,12/10/2015,61.1,50.3,57.1,61.1,50.3,57.1,50.7,79.8,0.43,100,37.5,rain,0,0,36.8,20.6,223.6,1012.8,93.9,8.4,,,,,2015-12-10T07:14:02,2015-12-10T16:50:38,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-11,12/11/2015,San_Francisco,103,-0.296141253,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.7,47.1,0.6,0.032,44,12/11/2015,57,44.8,51.6,57,42,50.9,44.1,76.4,0.1,100,12.5,rain,0,0,44.1,15.2,282.4,1013,53.9,9.7,,,,,2015-12-11T07:14:49,2015-12-11T16:50:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-12,12/12/2015,San_Francisco,76,-0.44486161,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,30.8,1,0.031,28,12/12/2015,56.4,43.5,51.3,56.4,42.6,50.7,43.4,74.4,0,0,0,,0,0,20.8,10.5,265.5,1020.8,61.9,9.9,,,,,2015-12-12T07:15:35,2015-12-12T16:50:57,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-13,12/13/2015,San_Francisco,86,-0.649859652,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,7.9,0.5,0.038,7,12/13/2015,54.8,48.2,51.8,54.8,41.5,50.3,44,75.3,0.65,100,16.67,rain,0,0,38.9,24.1,266.4,1016.7,79.3,8.2,,,,,2015-12-13T07:16:20,2015-12-13T16:51:10,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-14,12/14/2015,San_Francisco,165,0.111995424,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,13.8,1,0.029,12,12/14/2015,55.7,43.8,49.2,55.7,39.5,47.3,34.4,57.6,0,0,0,,0,0,27.6,14.5,319.6,1020.1,28,9.9,,,,,2015-12-14T07:17:02,2015-12-14T16:51:25,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-15,12/15/2015,San_Francisco,101,-0.212421478,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1.1,36.4,1.7,0.026,34,12/15/2015,57,39.7,47.7,57,38.5,46.9,31.3,55.4,0,0,0,,0,0,28.9,15.8,1.9,1021.9,9,9.9,,,,,2015-12-15T07:17:44,2015-12-15T16:51:42,0.09,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-16,12/16/2015,San_Francisco,40,-0.616707793,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.9,46,3,0.015,43,12/16/2015,55.3,39,45.8,55.3,36.2,44.7,33.2,61.6,0,0,0,,0,0,,9.1,354.1,1024,26.8,9.9,,,,,2015-12-16T07:18:24,2015-12-16T16:52:00,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-17,12/17/2015,San_Francisco,57,-0.491896379,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1.2,43.1,1.9,0.01,41,12/17/2015,55.5,40.2,47.9,55.5,40.2,47.9,39.8,73.7,0,0,0,,0,0,,4.5,47.6,1024.3,61.1,9.9,,,,,2015-12-17T07:19:02,2015-12-17T16:52:21,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-18,12/18/2015,San_Francisco,27,-0.770253242,0,37.765946,-122.399044,California,San Francisco,11/8/2021,6,0.8,33.6,1.2,0.03,31,12/18/2015,58.5,45.6,51.8,58.5,43.1,50.7,45.4,79.6,0.13,100,16.67,rain,0,0,29.8,13.7,149.3,1017.7,76.6,9.1,,,,,2015-12-18T07:19:39,2015-12-18T16:52:44,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-25,12/25/2015,San_Francisco,179,0.160202306,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,25.4,3.6,0.028,24,12/25/2015,51.9,38.9,45.3,51.9,35.5,43.3,35.2,68.1,0,0,0,,0,0,,11.8,349.9,1023.5,27.2,9.9,,,,,2015-12-25T07:23:07,2015-12-25T16:56:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-26,12/26/2015,San_Francisco,163,0.078308342,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1,38.8,2.8,0.027,36,12/26/2015,53,38.8,45.6,53,36.2,43.6,26.8,49.4,0,0,0,,0,0,20.8,12.2,47.4,1029.7,6.3,9.9,,,,,2015-12-26T07:23:30,2015-12-26T16:56:54,0.51,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-27,12/27/2015,San_Francisco,194,0.001966664,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,34.6,4.1,0.016,32,12/27/2015,47.1,32.7,41.1,46.2,29.4,38.9,32.2,70.9,0,0,0,,0,0,,10.1,99.4,1024,57.8,9.9,,,,,2015-12-27T07:23:50,2015-12-27T16:57:33,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-28,12/28/2015,San_Francisco,137,-0.077416038,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1,37.4,1.3,0.016,35,12/28/2015,47.8,39.2,43,47.1,34.8,40.3,36.7,78.5,0.07,100,8.33,rain,0,0,,11.3,42.5,1018.1,53.8,9.2,,,,,2015-12-28T07:24:09,2015-12-28T16:58:14,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-29,12/29/2015,San_Francisco,149,0.066621838,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,1.2,34.5,5.6,0.015,32,12/29/2015,52.1,35.7,43.3,52.1,33.2,42.3,35.3,74.7,0,0,0,,0,0,,6.7,16.1,1019.8,10.3,9.8,,,,,2015-12-29T07:24:26,2015-12-29T16:58:56,0.59,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-30,12/30/2015,San_Francisco,78,-0.40044123,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,50.2,1,0.01,47,12/30/2015,50.7,37.9,44.7,50.7,35.1,41.8,37.6,76.4,0,0,0,,0,0,,13.3,48.1,1024,65.1,9.3,,,,,2015-12-30T07:24:40,2015-12-30T16:59:40,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2015-12-31,12/31/2015,San_Francisco,198,0.359690997,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,34.5,1.1,0.022,32,12/31/2015,52.4,37.7,45.4,52.4,33.8,42.8,31.8,60.4,0,0,0,,0,0,,11.9,52.6,1023.2,12.6,9.8,,,,,2015-12-31T07:24:53,2015-12-31T17:00:25,0.67,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-01,1/1/2016,San_Francisco,245,0.556047545,1,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,31.4,0.9,0.032,29,1/1/2016,49.7,37,43.7,47.2,30.9,39.4,24.4,47,0,0,0,,0,0,20.8,11.4,76.9,1021,35.4,9.9,,,,,2016-01-01T07:25:04,2016-01-01T17:01:12,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-02,1/2/2016,San_Francisco,141,-0.069838774,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,28.1,0.7,0.024,26,1/2/2016,50.7,43.5,46.5,50.7,39.3,43.5,31.4,55.7,0,0,0,,0,0,,10.7,83.1,1017.8,89.4,9.8,,,,,2016-01-02T07:25:12,2016-01-02T17:02:00,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-03,1/3/2016,San_Francisco,86,-0.677892048,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,31.1,1.1,0.016,29,1/3/2016,56.1,44.2,49.6,56.1,41.5,48.4,36.6,60.9,0,0,0,,0,0,,8.3,73,1011.7,91.3,9.5,,,,,2016-01-03T07:25:19,2016-01-03T17:02:50,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-04,1/4/2016,San_Francisco,62,-0.553745994,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,34.8,1.1,0.03,32,1/4/2016,57.8,47.4,52.2,57.8,45.1,52,46.6,81.6,0.08,100,16.67,rain,0,0,25.3,15.5,126,1007.1,96.5,8.3,,,,,2016-01-04T07:25:24,2016-01-04T17:03:41,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-05,1/5/2016,San_Francisco,83,-0.354436768,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,31.8,0.6,0.029,29,1/5/2016,54.1,50.3,52.2,54.1,50.3,52.2,48.3,86.7,0.63,100,50,rain,0,0,31.4,19.8,162.1,1006,84.9,8,,,,,2016-01-05T07:25:26,2016-01-05T17:04:33,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-06,1/6/2016,San_Francisco,64,-0.500578858,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.4,26.4,0.5,0.035,25,1/6/2016,53.6,48.3,50.7,53.6,43,48.9,45.4,82,0.63,100,45.83,rain,0,0,36.3,20.4,145.4,1006,94.1,8.7,,,,,2016-01-06T07:25:26,2016-01-06T17:05:26,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-07,1/7/2016,San_Francisco,79,-0.389382566,0,37.765946,-122.399044,California,San Francisco,11/8/2021,1,0.8,35.3,1.3,0.023,33,1/7/2016,53.4,45.1,48.7,53.4,41.9,47.6,43.9,83.5,0.01,100,4.17,rain,0,0,,10.6,23.7,1013.7,61.2,9.8,,,,,2016-01-07T07:25:25,2016-01-07T17:06:21,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-09,1/9/2016,San_Francisco,50,-0.646498764,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.7,33.6,0.7,0.025,31,1/9/2016,55.2,49.3,51.5,55.2,45.5,50.8,46.1,81.9,0.02,100,8.33,rain,0,0,,10.5,108.4,1020,96.3,9,,,,,2016-01-09T07:25:15,2016-01-09T17:08:13,1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-10,1/10/2016,San_Francisco,72,-0.779037739,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.5,22.2,1.1,0.024,21,1/10/2016,54.1,48.9,51.4,54.1,44.5,50.4,45.9,81.8,0,0,0,,0,0,,10.5,69.3,1022.7,88.4,9.1,,,,,2016-01-10T07:25:07,2016-01-10T17:09:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-11,1/11/2016,San_Francisco,83,-0.438914606,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.6,31,1.2,0.009,29,1/11/2016,56.2,49.5,53.1,56.2,47.8,53.1,46.8,78.9,0,0,0,,0,0,,11.8,31.8,1025.8,96.5,9.5,,,,,2016-01-11T07:24:57,2016-01-11T17:10:09,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-12,1/12/2016,San_Francisco,48,-0.585717606,0,37.765946,-122.399044,California,San Francisco,11/8/2021,1,0.8,35.6,1.6,0.032,33,1/12/2016,57.8,48.2,53.5,57.8,44.8,53.3,46.1,76.3,0,0,0,,0,0,26.7,18.2,95,1022.1,69,9,,,,,2016-01-12T07:24:45,2016-01-12T17:11:08,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-14,1/14/2016,San_Francisco,62,-0.509799839,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,32.8,1.9,0.036,30,1/14/2016,56,44.4,50.4,56,42.4,49.8,44.9,81.9,0.03,100,8.33,rain,0,0,25.3,16,155.2,1019.8,76.5,9.5,,,,,2016-01-14T07:24:15,2016-01-14T17:13:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-15,1/15/2016,San_Francisco,102,-0.35705241,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.8,43.7,2.5,0.02,41,1/15/2016,58.5,49.5,54.4,58.5,49.5,54.4,47.8,78.6,0.07,100,8.33,rain,0,0,,12,310.6,1019,70.8,9.4,,,,,2016-01-15T07:23:57,2016-01-15T17:14:12,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
San_Francisco2016-01-16,1/16/2016,San_Francisco,53,-0.643519279,0,37.765946,-122.399044,California,San Francisco,11/8/2021,0,0.7,26.3,0.8,0.017,25,1/16/2016,61.1,51.3,55.7,61.1,51.3,55.7,53.1,91.1,0.12,100,25,rain,0,0,20.8,15,120.8,1021.2,97.7,7.9,,,,,2016-01-16T07:23:37,2016-01-16T17:15:14,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
